dataset,sub_suite_id,sampler,iteration,objective,best_value,AR
gsdtsr,78,Sampling Noise + 2% Depolarizing Error Probability,1,-0.006997081499343488,-0.015090574812235089,0.4636722978683633
gsdtsr,79,Sampling Noise + 2% Depolarizing Error Probability,1,-0.0057798399282697945,-0.01192558329512684,0.4846588871364988
gsdtsr,82,Sampling Noise + 2% Depolarizing Error Probability,1,-0.006259519290570212,-0.00663995670296188,0.9427048353761152
gsdtsr,83,Sampling Noise + 2% Depolarizing Error Probability,1,-0.0008451892330844969,-0.005289553944205584,0.15978459469353845
gsdtsr,84,Sampling Noise + 2% Depolarizing Error Probability,1,-0.0010344150552866044,-0.008515245235606057,0.12147801110427818
gsdtsr,5,Sampling Noise + 2% Depolarizing Error Probability,2,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 2% Depolarizing Error Probability,2,-0.01741695897372942,-0.01741695897372942,1.0
gsdtsr,14,Sampling Noise + 2% Depolarizing Error Probability,2,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 2% Depolarizing Error Probability,2,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 2% Depolarizing Error Probability,2,0.00506202631479152,-0.00010887600022391371,-46.49349998512976
gsdtsr,31,Sampling Noise + 2% Depolarizing Error Probability,2,-0.007433623819195256,-0.012435960192889783,0.5977523008995642
gsdtsr,7,Sampling Noise + 2% Depolarizing Error Probability,2,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 2% Depolarizing Error Probability,2,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 2% Depolarizing Error Probability,2,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 2% Depolarizing Error Probability,2,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 2% Depolarizing Error Probability,2,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 2% Depolarizing Error Probability,2,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 2% Depolarizing Error Probability,2,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 2% Depolarizing Error Probability,2,-0.03744162613626126,-0.03744162613626126,1.0
gsdtsr,49,Sampling Noise + 2% Depolarizing Error Probability,2,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 2% Depolarizing Error Probability,2,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 2% Depolarizing Error Probability,2,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 2% Depolarizing Error Probability,2,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 2% Depolarizing Error Probability,2,-0.016750553178834483,-0.016750553178834483,1.0
gsdtsr,48,Sampling Noise + 2% Depolarizing Error Probability,2,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 2% Depolarizing Error Probability,2,-0.01958784943945075,-0.03439881495905195,0.5694338442405052
gsdtsr,32,Sampling Noise + 2% Depolarizing Error Probability,2,-0.012453535069735762,-0.014646189075723938,0.850291840788639
gsdtsr,13,Sampling Noise + 2% Depolarizing Error Probability,2,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 2% Depolarizing Error Probability,2,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 2% Depolarizing Error Probability,2,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 2% Depolarizing Error Probability,2,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 2% Depolarizing Error Probability,2,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 2% Depolarizing Error Probability,2,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 2% Depolarizing Error Probability,2,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 2% Depolarizing Error Probability,2,0.004283319449800068,-0.0018143894142178749,-2.3607498016882276
gsdtsr,63,Sampling Noise + 2% Depolarizing Error Probability,2,-0.0014504875003121653,-0.004444162394521974,0.32638040007270785
gsdtsr,66,Sampling Noise + 2% Depolarizing Error Probability,2,-0.010373926437516617,-0.019865803069078234,0.522200205118512
gsdtsr,67,Sampling Noise + 2% Depolarizing Error Probability,2,-0.009095042416778002,-0.01513049115540388,0.601106885649888
gsdtsr,68,Sampling Noise + 2% Depolarizing Error Probability,2,-0.008064680046150319,-0.014052931497541683,0.5738788414048055
gsdtsr,69,Sampling Noise + 2% Depolarizing Error Probability,2,-0.022414693341601708,-0.022414693341601708,1.0
gsdtsr,70,Sampling Noise + 2% Depolarizing Error Probability,2,-0.011579590952595068,-0.01950024528169402,0.5938177076913737
gsdtsr,71,Sampling Noise + 2% Depolarizing Error Probability,2,-0.00842121640823201,-0.023184089218076832,0.3632325742460444
gsdtsr,72,Sampling Noise + 2% Depolarizing Error Probability,2,-0.006141082806009167,-0.014076323074474779,0.43627037924023393
gsdtsr,73,Sampling Noise + 2% Depolarizing Error Probability,2,-0.013670172396741249,-0.021036365128071874,0.6498352882504
gsdtsr,74,Sampling Noise + 2% Depolarizing Error Probability,2,0.0,-0.008457244425938346,-0.0
gsdtsr,75,Sampling Noise + 2% Depolarizing Error Probability,2,-0.0025548890208799517,-0.002780906305750447,0.9187253146921456
gsdtsr,76,Sampling Noise + 2% Depolarizing Error Probability,2,0.00015852020672588955,-0.0012588330827412425,-0.12592631135868704
gsdtsr,77,Sampling Noise + 2% Depolarizing Error Probability,2,-0.0012739466665515349,-0.0035062532768891665,0.36333560811151994
gsdtsr,78,Sampling Noise + 2% Depolarizing Error Probability,2,-0.013892194991237757,-0.015090574812235089,0.9205875299047116
gsdtsr,79,Sampling Noise + 2% Depolarizing Error Probability,2,-0.010662245903611839,-0.01192558329512684,0.8940649391941072
gsdtsr,82,Sampling Noise + 2% Depolarizing Error Probability,2,-0.0023907765911310355,-0.00663995670296188,0.36005906334669074
gsdtsr,83,Sampling Noise + 2% Depolarizing Error Probability,2,-0.0022394658081270244,-0.005289553944205584,0.42337517146984316
gsdtsr,84,Sampling Noise + 2% Depolarizing Error Probability,2,-0.004234866947594829,-0.008515245235606057,0.4973276553312819
gsdtsr,5,Sampling Noise + 2% Depolarizing Error Probability,3,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 2% Depolarizing Error Probability,3,0.0,-0.01741695897372942,-0.0
gsdtsr,14,Sampling Noise + 2% Depolarizing Error Probability,3,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 2% Depolarizing Error Probability,3,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 2% Depolarizing Error Probability,3,0.001515526240870646,-0.00010887600022391371,-13.919745745194755
gsdtsr,31,Sampling Noise + 2% Depolarizing Error Probability,3,-0.0037619431314283415,-0.012435960192889783,0.3025052406953843
gsdtsr,7,Sampling Noise + 2% Depolarizing Error Probability,3,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 2% Depolarizing Error Probability,3,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 2% Depolarizing Error Probability,3,-0.0922291883231212,-0.13024117019436954,0.7081415821547061
gsdtsr,15,Sampling Noise + 2% Depolarizing Error Probability,3,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 2% Depolarizing Error Probability,3,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 2% Depolarizing Error Probability,3,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 2% Depolarizing Error Probability,3,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 2% Depolarizing Error Probability,3,-0.03744162613626126,-0.03744162613626126,1.0
gsdtsr,49,Sampling Noise + 2% Depolarizing Error Probability,3,0.0,-0.0467020289522204,-0.0
gsdtsr,6,Sampling Noise + 2% Depolarizing Error Probability,3,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 2% Depolarizing Error Probability,3,-0.02351119594493437,-0.04210629899754348,0.5583771669484899
gsdtsr,16,Sampling Noise + 2% Depolarizing Error Probability,3,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 2% Depolarizing Error Probability,3,-0.014767318224342766,-0.016750553178834483,0.8816018233357406
gsdtsr,48,Sampling Noise + 2% Depolarizing Error Probability,3,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 2% Depolarizing Error Probability,3,-0.03439881495905195,-0.03439881495905195,1.0
gsdtsr,32,Sampling Noise + 2% Depolarizing Error Probability,3,-0.005057309426080611,-0.014646189075723938,0.3452986575506596
gsdtsr,13,Sampling Noise + 2% Depolarizing Error Probability,3,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 2% Depolarizing Error Probability,3,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 2% Depolarizing Error Probability,3,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 2% Depolarizing Error Probability,3,0.0,-0.043857370587050776,-0.0
gsdtsr,51,Sampling Noise + 2% Depolarizing Error Probability,3,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 2% Depolarizing Error Probability,3,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 2% Depolarizing Error Probability,3,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 2% Depolarizing Error Probability,3,0.002107743765720216,-0.0018143894142178749,-1.1616821335064924
gsdtsr,63,Sampling Noise + 2% Depolarizing Error Probability,3,-0.001511452915049039,-0.004444162394521974,0.3400984889553333
gsdtsr,66,Sampling Noise + 2% Depolarizing Error Probability,3,-0.0058619591719310075,-0.019865803069078234,0.2950778859302868
gsdtsr,67,Sampling Noise + 2% Depolarizing Error Probability,3,-0.011079846769450508,-0.01513049115540388,0.732285994925771
gsdtsr,68,Sampling Noise + 2% Depolarizing Error Probability,3,-0.009139039219180887,-0.014052931497541683,0.6503297351715978
gsdtsr,69,Sampling Noise + 2% Depolarizing Error Probability,3,-0.015503504404427316,-0.022414693341601708,0.691667031449089
gsdtsr,70,Sampling Noise + 2% Depolarizing Error Probability,3,-0.014907163952190447,-0.01950024528169402,0.7644603304649015
gsdtsr,71,Sampling Noise + 2% Depolarizing Error Probability,3,-0.01683065013380351,-0.023184089218076832,0.7259569256954251
gsdtsr,72,Sampling Noise + 2% Depolarizing Error Probability,3,-0.008101095271340588,-0.014076323074474779,0.5755121723534936
gsdtsr,73,Sampling Noise + 2% Depolarizing Error Probability,3,-0.01661878066091205,-0.021036365128071874,0.7900024818800658
gsdtsr,74,Sampling Noise + 2% Depolarizing Error Probability,3,-0.005750568363827333,-0.008457244425938346,0.6799576876589206
gsdtsr,75,Sampling Noise + 2% Depolarizing Error Probability,3,-0.00021793000962353794,-0.002780906305750447,0.07836654157419662
gsdtsr,76,Sampling Noise + 2% Depolarizing Error Probability,3,2.1390401772070078e-07,-0.0012588330827412425,-0.00016992246283748923
gsdtsr,77,Sampling Noise + 2% Depolarizing Error Probability,3,-0.001966585055648805,-0.0035062532768891665,0.5608793490793132
gsdtsr,78,Sampling Noise + 2% Depolarizing Error Probability,3,-0.0026247109235001,-0.015090574812235089,0.1739304801943028
gsdtsr,79,Sampling Noise + 2% Depolarizing Error Probability,3,-0.006145743366857047,-0.01192558329512684,0.5153411128635014
gsdtsr,82,Sampling Noise + 2% Depolarizing Error Probability,3,-0.006219973575253545,-0.00663995670296188,0.9367491165234565
gsdtsr,83,Sampling Noise + 2% Depolarizing Error Probability,3,-0.0037625702289302895,-0.005289553944205584,0.7113208918215077
gsdtsr,84,Sampling Noise + 2% Depolarizing Error Probability,3,-0.0060893226723533755,-0.008515245235606057,0.7151083150126069
gsdtsr,5,Sampling Noise + 2% Depolarizing Error Probability,4,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 2% Depolarizing Error Probability,4,-0.01741695897372942,-0.01741695897372942,1.0
gsdtsr,14,Sampling Noise + 2% Depolarizing Error Probability,4,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 2% Depolarizing Error Probability,4,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 2% Depolarizing Error Probability,4,0.0047168877484829565,-0.00010887600022391371,-43.32348487069909
gsdtsr,31,Sampling Noise + 2% Depolarizing Error Probability,4,-0.005027888508774205,-0.012435960192889783,0.40430239650082533
gsdtsr,7,Sampling Noise + 2% Depolarizing Error Probability,4,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 2% Depolarizing Error Probability,4,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 2% Depolarizing Error Probability,4,-0.10085465211209826,-0.13024117019436954,0.7743684424946784
gsdtsr,15,Sampling Noise + 2% Depolarizing Error Probability,4,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 2% Depolarizing Error Probability,4,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 2% Depolarizing Error Probability,4,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 2% Depolarizing Error Probability,4,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 2% Depolarizing Error Probability,4,-0.017257251338785563,-0.03744162613626126,0.46091083960886936
gsdtsr,49,Sampling Noise + 2% Depolarizing Error Probability,4,-0.0467020289522204,-0.0467020289522204,1.0
gsdtsr,6,Sampling Noise + 2% Depolarizing Error Probability,4,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 2% Depolarizing Error Probability,4,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 2% Depolarizing Error Probability,4,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 2% Depolarizing Error Probability,4,-0.010281955695936176,-0.016750553178834483,0.6138278292163006
gsdtsr,48,Sampling Noise + 2% Depolarizing Error Probability,4,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 2% Depolarizing Error Probability,4,-0.03439881495905195,-0.03439881495905195,1.0
gsdtsr,32,Sampling Noise + 2% Depolarizing Error Probability,4,-0.0063553442831313966,-0.014646189075723938,0.4339247738966706
gsdtsr,13,Sampling Noise + 2% Depolarizing Error Probability,4,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 2% Depolarizing Error Probability,4,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 2% Depolarizing Error Probability,4,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 2% Depolarizing Error Probability,4,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 2% Depolarizing Error Probability,4,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 2% Depolarizing Error Probability,4,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 2% Depolarizing Error Probability,4,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 2% Depolarizing Error Probability,4,0.004107474460867665,-0.0018143894142178749,-2.263832906365509
gsdtsr,63,Sampling Noise + 2% Depolarizing Error Probability,4,-0.0009556272784495283,-0.004444162394521974,0.21502978370625409
gsdtsr,66,Sampling Noise + 2% Depolarizing Error Probability,4,-0.002687908826045668,-0.019865803069078234,0.13530330572084878
gsdtsr,67,Sampling Noise + 2% Depolarizing Error Probability,4,-0.006685921083965892,-0.01513049115540388,0.4418839425168299
gsdtsr,68,Sampling Noise + 2% Depolarizing Error Probability,4,-0.008797488355956217,-0.014052931497541683,0.6260251362852787
gsdtsr,69,Sampling Noise + 2% Depolarizing Error Probability,4,-0.006911188937174392,-0.022414693341601708,0.3083329685509109
gsdtsr,70,Sampling Noise + 2% Depolarizing Error Probability,4,-0.007052388033876834,-0.01950024528169402,0.36165637570196657
gsdtsr,71,Sampling Noise + 2% Depolarizing Error Probability,4,-0.014635015038983274,-0.023184089218076832,0.631252532774599
gsdtsr,72,Sampling Noise + 2% Depolarizing Error Probability,4,-0.008144600461275974,-0.014076323074474779,0.5786028367056266
gsdtsr,73,Sampling Noise + 2% Depolarizing Error Probability,4,-0.0072364413910106316,-0.021036365128071874,0.34399675737487545
gsdtsr,74,Sampling Noise + 2% Depolarizing Error Probability,4,-0.003696967774877038,-0.008457244425938346,0.43713620993836333
gsdtsr,75,Sampling Noise + 2% Depolarizing Error Probability,4,-2.9753199867430316e-05,-0.002780906305750447,0.01069910187405656
gsdtsr,76,Sampling Noise + 2% Depolarizing Error Probability,4,-0.0007052618751551721,-0.0012588330827412425,0.5602505088437854
gsdtsr,77,Sampling Noise + 2% Depolarizing Error Probability,4,-0.0007332830146225362,-0.0035062532768891665,0.20913578019472762
gsdtsr,78,Sampling Noise + 2% Depolarizing Error Probability,4,-0.012465863888734989,-0.015090574812235089,0.8260695198056972
gsdtsr,79,Sampling Noise + 2% Depolarizing Error Probability,4,-0.006145743366857047,-0.01192558329512684,0.5153411128635014
gsdtsr,82,Sampling Noise + 2% Depolarizing Error Probability,4,-0.003868742699439176,-0.00663995670296188,0.5826457720294244
gsdtsr,83,Sampling Noise + 2% Depolarizing Error Probability,4,-0.004075063652739437,-0.005289553944205584,0.7703983541378654
gsdtsr,84,Sampling Noise + 2% Depolarizing Error Probability,4,-0.004653438248867638,-0.008515245235606057,0.5464831746018924
gsdtsr,5,Sampling Noise + 2% Depolarizing Error Probability,5,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 2% Depolarizing Error Probability,5,-0.01741695897372942,-0.01741695897372942,1.0
gsdtsr,14,Sampling Noise + 2% Depolarizing Error Probability,5,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 2% Depolarizing Error Probability,5,-0.11555749457014147,-0.11555749457014147,1.0
gsdtsr,19,Sampling Noise + 2% Depolarizing Error Probability,5,0.00940945072363087,-0.00010887600022391371,-86.42355252102807
gsdtsr,31,Sampling Noise + 2% Depolarizing Error Probability,5,-0.004886521794953423,-0.012435960192889783,0.392934821208842
gsdtsr,7,Sampling Noise + 2% Depolarizing Error Probability,5,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 2% Depolarizing Error Probability,5,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 2% Depolarizing Error Probability,5,-0.13024117019436954,-0.13024117019436954,1.0
gsdtsr,15,Sampling Noise + 2% Depolarizing Error Probability,5,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 2% Depolarizing Error Probability,5,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 2% Depolarizing Error Probability,5,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 2% Depolarizing Error Probability,5,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 2% Depolarizing Error Probability,5,-0.02969898966429589,-0.03744162613626126,0.793207793812491
gsdtsr,49,Sampling Noise + 2% Depolarizing Error Probability,5,0.0,-0.0467020289522204,-0.0
gsdtsr,6,Sampling Noise + 2% Depolarizing Error Probability,5,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 2% Depolarizing Error Probability,5,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 2% Depolarizing Error Probability,5,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 2% Depolarizing Error Probability,5,-0.008298720741444459,-0.016750553178834483,0.4954296525520413
gsdtsr,48,Sampling Noise + 2% Depolarizing Error Probability,5,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 2% Depolarizing Error Probability,5,-0.03439881495905195,-0.03439881495905195,1.0
gsdtsr,32,Sampling Noise + 2% Depolarizing Error Probability,5,0.0,-0.014646189075723938,-0.0
gsdtsr,13,Sampling Noise + 2% Depolarizing Error Probability,5,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 2% Depolarizing Error Probability,5,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 2% Depolarizing Error Probability,5,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 2% Depolarizing Error Probability,5,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 2% Depolarizing Error Probability,5,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 2% Depolarizing Error Probability,5,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 2% Depolarizing Error Probability,5,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 2% Depolarizing Error Probability,5,0.0008144502830765049,-0.0018143894142178749,-0.44888394778669294
gsdtsr,63,Sampling Noise + 2% Depolarizing Error Probability,5,-0.0013615384013174522,-0.004444162394521974,0.3063655826339134
gsdtsr,66,Sampling Noise + 2% Depolarizing Error Probability,5,-0.011717528105235311,-0.019865803069078234,0.5898341015709565
gsdtsr,67,Sampling Noise + 2% Depolarizing Error Probability,5,-0.006204775882691212,-0.01513049115540388,0.4100842344747788
gsdtsr,68,Sampling Noise + 2% Depolarizing Error Probability,5,-0.008064680046150319,-0.014052931497541683,0.5738788414048055
gsdtsr,69,Sampling Noise + 2% Depolarizing Error Probability,5,-0.013312278168155733,-0.022414693341601708,0.5939085565559856
gsdtsr,70,Sampling Noise + 2% Depolarizing Error Probability,5,-0.010810493377388437,-0.01950024528169402,0.554377302501772
gsdtsr,71,Sampling Noise + 2% Depolarizing Error Probability,5,-0.014763822659380584,-0.023184089218076832,0.6368083956418312
gsdtsr,72,Sampling Noise + 2% Depolarizing Error Probability,5,-0.006949538550216915,-0.014076323074474779,0.49370410962070216
gsdtsr,73,Sampling Noise + 2% Depolarizing Error Probability,5,-0.013670172396741249,-0.021036365128071874,0.6498352882504
gsdtsr,74,Sampling Noise + 2% Depolarizing Error Probability,5,0.0,-0.008457244425938346,-0.0
gsdtsr,75,Sampling Noise + 2% Depolarizing Error Probability,5,-0.00024768320949096825,-0.002780906305750447,0.08906564344825317
gsdtsr,76,Sampling Noise + 2% Depolarizing Error Probability,5,-0.0007336107940557181,-0.0012588330827412425,0.5827705071574723
gsdtsr,77,Sampling Noise + 2% Depolarizing Error Probability,5,-0.001966585055648805,-0.0035062532768891665,0.5608793490793132
gsdtsr,78,Sampling Noise + 2% Depolarizing Error Probability,5,-0.011267484067737657,-0.015090574812235089,0.7466570497104088
gsdtsr,79,Sampling Noise + 2% Depolarizing Error Probability,5,-0.003618001944457624,-0.01192558329512684,0.3033815499771865
gsdtsr,82,Sampling Noise + 2% Depolarizing Error Probability,5,-0.0013597366798321223,-0.00663995670296188,0.20478095575918223
gsdtsr,83,Sampling Noise + 2% Depolarizing Error Probability,5,-0.0007898132279301078,-0.005289553944205584,0.14931565804245267
gsdtsr,84,Sampling Noise + 2% Depolarizing Error Probability,5,-0.005667125369676212,-0.008515245235606057,0.6655269710823384
gsdtsr,5,Sampling Noise + 2% Depolarizing Error Probability,6,-0.29955299381886735,-0.29955299381886735,1.0
gsdtsr,28,Sampling Noise + 2% Depolarizing Error Probability,6,0.0,-0.01741695897372942,-0.0
gsdtsr,14,Sampling Noise + 2% Depolarizing Error Probability,6,-0.12030659110142422,-0.12030659110142422,1.0
gsdtsr,9,Sampling Noise + 2% Depolarizing Error Probability,6,0.0,-0.11555749457014147,-0.0
gsdtsr,19,Sampling Noise + 2% Depolarizing Error Probability,6,0.00506202631479152,-0.00010887600022391371,-46.49349998512976
gsdtsr,31,Sampling Noise + 2% Depolarizing Error Probability,6,-0.008789831640202547,-0.012435960192889783,0.7068076371962096
gsdtsr,7,Sampling Noise + 2% Depolarizing Error Probability,6,-0.1475677777253452,-0.1475677777253452,1.0
gsdtsr,4,Sampling Noise + 2% Depolarizing Error Probability,6,-0.656092812137305,-0.656092812137305,1.0
gsdtsr,11,Sampling Noise + 2% Depolarizing Error Probability,6,-0.10085465211209826,-0.13024117019436954,0.7743684424946784
gsdtsr,15,Sampling Noise + 2% Depolarizing Error Probability,6,-0.041068344340277285,-0.041068344340277285,1.0
gsdtsr,36,Sampling Noise + 2% Depolarizing Error Probability,6,-0.041420488844810324,-0.041420488844810324,1.0
gsdtsr,8,Sampling Noise + 2% Depolarizing Error Probability,6,-0.44070177407505484,-0.44070177407505484,1.0
gsdtsr,12,Sampling Noise + 2% Depolarizing Error Probability,6,-0.17462796800142674,-0.17462796800142674,1.0
gsdtsr,29,Sampling Noise + 2% Depolarizing Error Probability,6,-0.03744162613626126,-0.03744162613626126,1.0
gsdtsr,49,Sampling Noise + 2% Depolarizing Error Probability,6,0.0,-0.0467020289522204,-0.0
gsdtsr,6,Sampling Noise + 2% Depolarizing Error Probability,6,-0.2133261913239968,-0.2133261913239968,1.0
gsdtsr,10,Sampling Noise + 2% Depolarizing Error Probability,6,-0.04210629899754348,-0.04210629899754348,1.0
gsdtsr,16,Sampling Noise + 2% Depolarizing Error Probability,6,-0.03158054818914993,-0.03158054818914993,1.0
gsdtsr,18,Sampling Noise + 2% Depolarizing Error Probability,6,-0.016750553178834483,-0.016750553178834483,1.0
gsdtsr,48,Sampling Noise + 2% Depolarizing Error Probability,6,-0.06035327100538322,-0.06035327100538322,1.0
gsdtsr,22,Sampling Noise + 2% Depolarizing Error Probability,6,-0.03439881495905195,-0.03439881495905195,1.0
gsdtsr,32,Sampling Noise + 2% Depolarizing Error Probability,6,-0.002573776550345055,-0.014646189075723938,0.17573011907999264
gsdtsr,13,Sampling Noise + 2% Depolarizing Error Probability,6,-0.04658151587163578,-0.04658151587163578,1.0
gsdtsr,2,Sampling Noise + 2% Depolarizing Error Probability,6,-0.662189507605671,-0.662189507605671,1.0
gsdtsr,50,Sampling Noise + 2% Depolarizing Error Probability,6,-0.0708089770362782,-0.0708089770362782,1.0
gsdtsr,52,Sampling Noise + 2% Depolarizing Error Probability,6,-0.043857370587050776,-0.043857370587050776,1.0
gsdtsr,51,Sampling Noise + 2% Depolarizing Error Probability,6,-0.05844487677842856,-0.05844487677842856,1.0
gsdtsr,1,Sampling Noise + 2% Depolarizing Error Probability,6,-1.351060086211676,-1.351060086211676,1.0
gsdtsr,3,Sampling Noise + 2% Depolarizing Error Probability,6,-0.7991019336855277,-0.7991019336855277,1.0
gsdtsr,61,Sampling Noise + 2% Depolarizing Error Probability,6,0.0036542104476531374,-0.0018143894142178749,-2.0140166267605517
gsdtsr,63,Sampling Noise + 2% Depolarizing Error Probability,6,-0.001422503816054326,-0.004444162394521974,0.32008367151653877
gsdtsr,66,Sampling Noise + 2% Depolarizing Error Probability,6,-0.008863105314063235,-0.019865803069078234,0.44614885606406446
gsdtsr,67,Sampling Noise + 2% Depolarizing Error Probability,6,-0.003795654549879103,-0.01513049115540388,0.25086129134172086
gsdtsr,68,Sampling Noise + 2% Depolarizing Error Probability,6,-0.010882080026474276,-0.014052931497541683,0.7743636997289789
gsdtsr,69,Sampling Noise + 2% Depolarizing Error Probability,6,-0.011713806267877536,-0.022414693341601708,0.5225949822002112
